id,isim,universite,sure,tur,kosullar,siraid,fakulte,aciklama,il,unitur,onlisans,kontenjan2022,birinci2022,birincimaxpuan2022,birincipuan2022,birinciyerlesme2022,maxpuan2022,puan2022,sira2022,yerlesme2022,kiz2022,kiz2023,erkek2022,erkek2023,liseli2022,liseli2023,mezun2022,mezun2023,universiteli2022,universiteli2023,unimezunu2022,unimezunu2023,tercihtoplam2022,tercihtoplam2023,tercihbirinci2022,tercihbirinci2023,tercihilkuc2022,tercihilkuc2023,tercihilkdokuz2022,tercihilkdokuz2023,kontenjan2023,depremzedekontenjan2023,kadinkontenjan2023,sehitkontenjan2023,birinci2023,yerlesen2023,maxpuan2023,birinciyerlesen2023,birincipuan2023,depremzedeyerlesen2023,depremzedepuan2023,kadinyerlesen2023,kadinpuan2023,sehityerlesen2023,sehitpuan2023,ekkontenjan2023,eksehitkontenjan2023,ekkadinkontenjan2023,ekdepremzedekontenjan2023,sira2023,puan2023,kontenjan2024,birinci2024,sehitkontenjan2024,kadinkontenjan2024,depremzedekontenjan2024,puan2024,sira2024,maxpuan2024,yerlesen2024,birinciyerlesen2024
205750094,Uçak Teknolojisi,TÜRK HAVA KURUMU ÜNİVERSİTESİ,2,TYT,"10, 18, 64, 123",25150.0,Ankara Havacılık Meslek Yüksekokulu,(Ücretli),ANKARA,VAKIF,1,60.0,0.0,0.0,0.0,0.0,397.93889,292.59095,877620.0,60.0,7.0,11.0,53.0,49.0,23.0,17.0,31.0,41.0,5.0,1.0,0.0,0.0,456.0,556.0,57.0,120.0,152.0,239.0,333.0,451.0,60.0,0,0.0,0.0,0.0,60.0,397.19822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,687039,317.86051,68,0,0,0,0,297.1000061035156,920612,416.09600830078125,68,0
205750101,Uçak Teknolojisi,TÜRK HAVA KURUMU ÜNİVERSİTESİ,2,TYT,"10, 18, 21, 64, 123",25151.0,Ankara Havacılık Meslek Yüksekokulu,(Burslu),ANKARA,VAKIF,1,10.0,0.0,0.0,0.0,0.0,472.264,411.71738,156187.0,10.0,0.0,3.0,10.0,9.0,4.0,3.0,4.0,6.0,2.0,3.0,0.0,0.0,965.0,780.0,275.0,219.0,479.0,365.0,747.0,596.0,10.0,1,0.0,1.0,0.0,10.0,433.14663,0.0,0.0,1.0,384.53221,0.0,0.0,1.0,380.0,4.0,0.0,0.0,0.0,171732,407.44289,10,0,2,0,1,423.0140075683594,132834,485.2929992675781,10,0
205750128,Sivil Hava Ulaştırma İşletmeciliği,TÜRK HAVA KURUMU ÜNİVERSİTESİ,2,TYT,"10, 18, 21, 64, 123",25146.0,Ankara Havacılık Meslek Yüksekokulu,(Burslu),ANKARA,VAKIF,1,6.0,0.0,0.0,0.0,0.0,361.95352,352.78095,379121.0,6.0,2.0,3.0,4.0,6.0,2.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,348.0,380.0,31.0,52.0,94.0,126.0,210.0,252.0,7.0,1,0.0,1.0,0.0,7.0,378.72873,0.0,0.0,1.0,344.2175,0.0,0.0,1.0,229.0,0.0,0.0,0.0,0.0,361435,360.41071,9,0,1,0,1,362.62799072265625,340024,409.6730041503906,9,0
205750148,Uçak Mühendisliği,TÜRK HAVA KURUMU ÜNİVERSİTESİ,4,SAYISAL,"18, 22, 23, 24, 64, 123, 144",13344.0,Havacılık ve Uzay Bilimleri Fakültesi,(İngilizce) (Ücretli),ANKARA,VAKIF,0,54.0,0.0,0.0,0.0,0.0,464.67969,304.04818,281421.0,54.0,17.0,18.0,37.0,36.0,18.0,21.0,36.0,32.0,0.0,0.0,0.0,0.0,124.0,261.0,28.0,52.0,47.0,100.0,82.0,183.0,54.0,0,0.0,0.0,0.0,54.0,464.56485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,216942,336.98758,59,0,0,0,0,290.1830139160156,299886,398.50201416015625,30,0
205750150,Sivil Havacılık Kabin Hizmetleri,TÜRK HAVA KURUMU ÜNİVERSİTESİ,2,TYT,"10, 18, 21, 64, 123",25163.0,İzmir Havacılık Meslek Yüksekokulu,(%50 İndirimli),ANKARA,VAKIF,1,10.0,0.0,0.0,0.0,0.0,364.66258,318.20087,611968.0,10.0,10.0,8.0,0.0,4.0,5.0,6.0,4.0,6.0,1.0,0.0,0.0,0.0,283.0,256.0,14.0,25.0,82.0,87.0,192.0,192.0,12.0,0,0.0,0.0,0.0,12.0,351.92975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,603595,326.7424,19,0,0,0,0,318.07501220703125,674041,356.95098876953125,19,0
205750151,Hava Lojistiği,TÜRK HAVA KURUMU ÜNİVERSİTESİ,2,TYT,"18, 64, 123",25141.0,Ankara Havacılık Meslek Yüksekokulu,(Ücretli),ANKARA,VAKIF,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,9,0,0,0,0,216.19200134277344,2266260,273.5010070800781,9,0
205750152,Hava Lojistiği,TÜRK HAVA KURUMU ÜNİVERSİTESİ,2,TYT,"18, 21, 64, 123",25142.0,Ankara Havacılık Meslek Yüksekokulu,(Burslu),ANKARA,VAKIF,1,4.0,0.0,0.0,0.0,0.0,420.24771,347.49896,409325.0,4.0,0.0,2.0,4.0,3.0,0.0,0.0,3.0,4.0,0.0,1.0,1.0,0.0,552.0,294.0,58.0,21.0,145.0,66.0,338.0,175.0,4.0,1,0.0,1.0,0.0,4.0,367.87087,0.0,0.0,1.0,296.15121,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,374393,358.16792,7,0,1,0,1,360.0220031738281,353753,399.1830139160156,7,0
205750153,Hava Lojistiği,TÜRK HAVA KURUMU ÜNİVERSİTESİ,2,TYT,"18, 64, 123",25155.0,İzmir Havacılık Meslek Yüksekokulu,(Ücretli),ANKARA,VAKIF,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,16,0,0,0,0,189.0540008544922,2670918,246.55599975585938,16,0
205750154,Hava Lojistiği,TÜRK HAVA KURUMU ÜNİVERSİTESİ,2,TYT,"18, 21, 64, 123",25156.0,İzmir Havacılık Meslek Yüksekokulu,(Burslu),ANKARA,VAKIF,1,3.0,0.0,0.0,0.0,0.0,367.98303,343.08981,436319.0,3.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,165.0,138.0,10.0,8.0,37.0,22.0,92.0,67.0,3.0,1,0.0,1.0,0.0,3.0,362.31204,0.0,0.0,1.0,218.82699,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,452280,345.92114,5,0,1,0,1,338.5840148925781,491295,365.2279968261719,5,0
205750155,Sivil Hava Ulaştırma İşletmeciliği,TÜRK HAVA KURUMU ÜNİVERSİTESİ,2,TYT,"10, 18, 64, 123",25158.0,İzmir Havacılık Meslek Yüksekokulu,(Ücretli),ANKARA,VAKIF,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,14,0,0,0,0,209.78199768066406,2381035,258.2560119628906,14,0
205750156,Sivil Hava Ulaştırma İşletmeciliği,TÜRK HAVA KURUMU ÜNİVERSİTESİ,2,TYT,"10, 18, 21, 64, 123",25159.0,İzmir Havacılık Meslek Yüksekokulu,(Burslu),ANKARA,VAKIF,1,3.0,0.0,0.0,0.0,0.0,341.18079,336.74859,478067.0,3.0,0.0,4.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,197.0,126.0,12.0,6.0,43.0,27.0,110.0,78.0,4.0,1,0.0,0.0,0.0,4.0,342.31137,0.0,0.0,1.0,323.51201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504648,338.74204,5,0,1,0,1,352.1319885253906,398881,359.9460144042969,5,0
205750157,Yönetim Bilişim Sistemleri,TÜRK HAVA KURUMU ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,"18, 21, 22, 23, 24, 64, 123",13358.0,İşletme Fakültesi,(İngilizce) (Burslu),ANKARA,VAKIF,0,5.0,0.0,0.0,0.0,0.0,390.93416,376.95284,104272.0,5.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,455.0,399.0,18.0,21.0,84.0,77.0,298.0,259.0,3.0,1,0.0,1.0,0.0,3.0,392.76298,0.0,0.0,1.0,380.21809,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65630,388.03551,4,0,1,0,1,380.52899169921875,60915,387.45599365234375,4,0
205750158,Yönetim Bilişim Sistemleri,TÜRK HAVA KURUMU ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,"18, 21, 22, 23, 24, 64, 123",13359.0,İşletme Fakültesi,(İngilizce) (%50 İndirimli),ANKARA,VAKIF,0,21.0,0.0,0.0,0.0,0.0,354.56202,289.77629,482439.0,21.0,8.0,9.0,13.0,13.0,6.0,6.0,14.0,16.0,0.0,0.0,1.0,0.0,449.0,394.0,17.0,27.0,78.0,128.0,264.0,289.0,22.0,0,0.0,0.0,0.0,22.0,361.52579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,299121,318.14446,31,0,0,0,0,248.87399291992188,845861,334.01800537109375,21,0
205750164,Yazılım Mühendisliği,TÜRK HAVA KURUMU ÜNİVERSİTESİ,4,SAYISAL,"18, 21, 22, 23, 24, 64, 123, 144",13373.0,Mühendislik Fakültesi,(İngilizce) (Burslu),ANKARA,VAKIF,0,7.0,0.0,0.0,0.0,0.0,476.4833,464.62055,44137.0,7.0,2.0,5.0,5.0,4.0,0.0,3.0,7.0,6.0,0.0,0.0,0.0,0.0,798.0,595.0,24.0,20.0,125.0,110.0,443.0,329.0,7.0,1,0.0,1.0,0.0,7.0,483.3137,0.0,0.0,1.0,466.65551,0.0,0.0,1.0,333.0,0.0,0.0,0.0,0.0,36853,474.60301,8,0,1,0,1,432.4630126953125,52258,451.5379943847656,8,0
205750165,Yazılım Mühendisliği,TÜRK HAVA KURUMU ÜNİVERSİTESİ,4,SAYISAL,"18, 22, 23, 24, 64, 123, 144",13370.0,Mühendislik Fakültesi,(İngilizce) (Ücretli),ANKARA,VAKIF,0,6.0,0.0,0.0,0.0,0.0,344.01961,324.76903,227138.0,6.0,2.0,3.0,4.0,2.0,1.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,118.0,209.0,1.0,5.0,4.0,26.0,47.0,117.0,5.0,0,0.0,0.0,0.0,5.0,383.99522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,144236,375.52545,6,0,0,0,0,0.0,0,0.0,0,0
205750167,Hava Lojistiği,TÜRK HAVA KURUMU ÜNİVERSİTESİ,2,TYT,"18, 21, 64, 123",25157.0,İzmir Havacılık Meslek Yüksekokulu,(%50 İndirimli),ANKARA,VAKIF,1,16.0,0.0,0.0,0.0,0.0,326.08892,239.99297,1705668.0,16.0,3.0,10.0,13.0,15.0,6.0,11.0,10.0,10.0,0.0,0.0,0.0,2.0,112.0,204.0,5.0,10.0,16.0,42.0,60.0,120.0,25.0,0,0.0,0.0,0.0,25.0,327.67751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1637525,248.66273,21,0,0,0,0,254.0489959716797,1583022,307.5920104980469,21,0
205750168,Sivil Hava Ulaştırma İşletmeciliği,TÜRK HAVA KURUMU ÜNİVERSİTESİ,2,TYT,"10, 18, 21, 64, 123",25160.0,İzmir Havacılık Meslek Yüksekokulu,(%50 İndirimli),ANKARA,VAKIF,1,17.0,0.0,0.0,0.0,0.0,301.36457,235.64104,1796584.0,17.0,6.0,13.0,11.0,8.0,10.0,11.0,5.0,6.0,2.0,4.0,0.0,0.0,117.0,240.0,3.0,12.0,14.0,45.0,67.0,157.0,21.0,0,0.0,0.0,0.0,21.0,319.92742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1551812,253.69139,20,0,0,0,0,275.1369934082031,1237636,333.2640075683594,20,0
205750169,Yazılım Mühendisliği,TÜRK HAVA KURUMU ÜNİVERSİTESİ,4,SAYISAL,"18, 21, 22, 23, 24, 64, 123, 144",13374.0,Mühendislik Fakültesi,(İngilizce) (%50 İndirimli),ANKARA,VAKIF,0,37.0,0.0,0.0,0.0,0.0,440.29496,372.76331,140232.0,37.0,13.0,17.0,24.0,20.0,13.0,12.0,23.0,24.0,1.0,1.0,0.0,0.0,896.0,751.0,54.0,48.0,178.0,201.0,567.0,508.0,37.0,0,0.0,0.0,0.0,37.0,440.69596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114221,397.21944,48,0,0,0,0,292.1830139160156,292270,406.9200134277344,26,0
205750177,Sivil Hava Ulaştırma İşletmeciliği,TÜRK HAVA KURUMU ÜNİVERSİTESİ,2,TYT,"10, 18, 21, 64, 123",25147.0,Ankara Havacılık Meslek Yüksekokulu,(%25 İndirimli),ANKARA,VAKIF,1,37.0,0.0,0.0,0.0,0.0,333.24431,241.09644,1683337.0,37.0,18.0,21.0,19.0,23.0,10.0,6.0,24.0,30.0,3.0,1.0,0.0,3.0,208.0,339.0,11.0,27.0,51.0,98.0,121.0,222.0,44.0,0,0.0,0.0,0.0,44.0,353.57789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1484479,257.72458,55,0,0,0,0,226.58900451660156,2074967,305.7749938964844,55,0
205750184,Hava Lojistiği,TÜRK HAVA KURUMU ÜNİVERSİTESİ,2,TYT,"18, 21, 64, 123",25143.0,Ankara Havacılık Meslek Yüksekokulu,(%25 İndirimli),ANKARA,VAKIF,1,,,,,,,,,,,13.0,,18.0,,11.0,,15.0,,2.0,,1.0,,308.0,,21.0,,79.0,,184.0,31.0,0,0.0,0.0,0.0,31.0,335.77711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1416578,261.90798,33,0,0,0,0,237.91799926757812,1866969,317.45001220703125,33,0
205750191,Uzay Mühendisliği,TÜRK HAVA KURUMU ÜNİVERSİTESİ,4,SAYISAL,"18, 22, 23, 24, 64, 123, 144",13346.0,Havacılık ve Uzay Bilimleri Fakültesi,(İngilizce) (Ücretli),ANKARA,VAKIF,0,,,,,,,,,,,3.0,,4.0,,4.0,,3.0,,0.0,,0.0,,19.0,,0.0,,5.0,,12.0,10.0,0,0.0,0.0,0.0,7.0,335.83203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0.0,11,0,0,0,0,0.0,0,0.0,0,0
205750198,Hava Aracı İmalat Teknolojileri,TÜRK HAVA KURUMU ÜNİVERSİTESİ,2,TYT,"18, 21, 64, 123, 320",25140.0,Ankara Havacılık Meslek Yüksekokulu,(Burslu),ANKARA,VAKIF,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,4,0,1,0,1,388.0719909667969,230243,416.2560119628906,4,0
205750205,Hava Aracı İmalat Teknolojileri,TÜRK HAVA KURUMU ÜNİVERSİTESİ,2,TYT,"18, 64, 123, 320",25139.0,Ankara Havacılık Meslek Yüksekokulu,(Ücretli),ANKARA,VAKIF,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,25,0,0,0,0,219.4929962158203,2206031,300.1759948730469,25,0
205750212,Hibrid ve Elektrikli Taşıtlar Teknolojisi,TÜRK HAVA KURUMU ÜNİVERSİTESİ,2,TYT,"18, 21, 64, 123",25145.0,Ankara Havacılık Meslek Yüksekokulu,(Burslu),ANKARA,VAKIF,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,4,0,1,0,1,361.7510070800781,344737,395.5979919433594,4,0
205750219,Hibrid ve Elektrikli Taşıtlar Teknolojisi,TÜRK HAVA KURUMU ÜNİVERSİTESİ,2,TYT,"18, 64, 123",25144.0,Ankara Havacılık Meslek Yüksekokulu,(Ücretli),ANKARA,VAKIF,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,25,0,0,0,0,229.38699340820312,2023470,283.3179931640625,25,0
205750226,Uçuş Harekat Yöneticiliği,TÜRK HAVA KURUMU ÜNİVERSİTESİ,2,TYT,"10, 18, 21, 64, 123",25153.0,Ankara Havacılık Meslek Yüksekokulu,(Burslu),ANKARA,VAKIF,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,4,0,1,0,1,373.5780029296875,287685,400.927001953125,4,0
205750233,Uçuş Harekat Yöneticiliği,TÜRK HAVA KURUMU ÜNİVERSİTESİ,2,TYT,"10, 18, 64, 123",25152.0,Ankara Havacılık Meslek Yüksekokulu,(Ücretli),ANKARA,VAKIF,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,25,0,0,0,0,222.21600341796875,2155935,360.6369934082031,25,0
205810058,Psikoloji,UFUK ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,"18, 64, 124",13382.0,Fen-Edebiyat Fakültesi,(Ücretli),ANKARA,VAKIF,0,54.0,0.0,0.0,0.0,0.0,348.57362,291.90869,466188.0,54.0,46.0,54.0,8.0,9.0,14.0,12.0,28.0,23.0,3.0,10.0,8.0,16.0,478.0,256.0,32.0,20.0,104.0,67.0,294.0,161.0,63.0,0,0.0,0.0,0.0,63.0,328.9968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1132869,230.87058,63,0,0,0,0,244.92100524902344,897418,307.7349853515625,63,0
205810067,Psikoloji,UFUK ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,"18, 21, 64, 124",13383.0,Fen-Edebiyat Fakültesi,(Burslu),ANKARA,VAKIF,0,11.0,0.0,0.0,0.0,0.0,405.00609,394.69299,67153.0,11.0,9.0,10.0,2.0,1.0,5.0,1.0,3.0,9.0,2.0,0.0,0.0,1.0,502.0,318.0,18.0,14.0,88.0,48.0,299.0,191.0,10.0,1,0.0,2.0,0.0,10.0,401.80437,0.0,0.0,1.0,390.74829,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,55966,393.39836,10,0,2,0,1,379.22900390625,62931,389.95098876953125,10,0
205810101,İşletme,UFUK ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,"18, 21, 64, 124",13395.0,İktisadi ve İdari Bilimler Fakültesi,(Burslu),ANKARA,VAKIF,0,3.0,0.0,0.0,0.0,0.0,335.99037,333.14287,236544.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,182.0,106.0,6.0,1.0,25.0,10.0,96.0,58.0,4.0,1,0.0,1.0,0.0,4.0,343.41285,0.0,0.0,1.0,282.25665,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,220486,334.35937,5,0,1,0,1,328.43701171875,198096,348.5480041503906,5,0
205810128,Siyaset Bilimi ve Uluslararası İlişkiler,UFUK ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,"18, 21, 64, 124",13400.0,İktisadi ve İdari Bilimler Fakültesi,(Burslu),ANKARA,VAKIF,0,3.0,0.0,0.0,0.0,0.0,348.55262,343.8432,196584.0,3.0,2.0,4.0,1.0,2.0,1.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,163.0,105.0,3.0,4.0,17.0,13.0,74.0,53.0,4.0,1,0.0,1.0,0.0,4.0,353.41377,0.0,0.0,1.0,253.79112,0.0,0.0,1.0,186.0,0.0,0.0,0.0,0.0,164792,348.9398,5,0,1,0,1,339.04998779296875,159066,347.2909851074219,5,0
205810155,Tıp,UFUK ÜNİVERSİTESİ,6,SAYISAL,"18, 64, 124, 155",13409.0,Tıp Fakültesi,(Ücretli),ANKARA,VAKIF,0,51.0,0.0,0.0,0.0,0.0,482.92229,467.55956,41764.0,51.0,32.0,27.0,19.0,19.0,14.0,21.0,36.0,23.0,1.0,1.0,0.0,1.0,352.0,248.0,6.0,1.0,33.0,20.0,181.0,88.0,46.0,0,0.0,0.0,0.0,46.0,480.78217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45620,464.18903,42,0,0,0,0,435.13299560546875,50002,458.0419921875,18,0
205810164,Tıp,UFUK ÜNİVERSİTESİ,6,SAYISAL,"18, 21, 64, 124, 155",13410.0,Tıp Fakültesi,(Burslu),ANKARA,VAKIF,0,9.0,0.0,0.0,0.0,0.0,513.04373,507.56137,12880.0,9.0,7.0,6.0,2.0,2.0,5.0,4.0,4.0,3.0,0.0,1.0,0.0,0.0,220.0,289.0,3.0,6.0,15.0,37.0,114.0,158.0,7.0,1,0.0,1.0,0.0,7.0,514.85305,0.0,0.0,1.0,510.33858,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11975,511.45189,7,0,1,0,1,501.0069885253906,10139,504.38299560546875,7,0
205810173,Hemşirelik,UFUK ÜNİVERSİTESİ,4,SAYISAL,"1, 18, 64, 124",13386.0,Hemşirelik Yüksekokulu,(Ücretli),ANKARA,VAKIF,0,24.0,0.0,0.0,0.0,0.0,290.58896,268.56534,414419.0,24.0,16.0,20.0,8.0,4.0,2.0,5.0,20.0,16.0,0.0,2.0,1.0,1.0,353.0,196.0,16.0,11.0,63.0,41.0,192.0,135.0,24.0,0,0.0,0.0,0.0,24.0,297.26834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,590890,252.44476,24,0,0,0,0,234.0709991455078,696284,258.6000061035156,24,0
205810182,Hemşirelik,UFUK ÜNİVERSİTESİ,4,SAYISAL,"1, 18, 21, 64, 124",13387.0,Hemşirelik Yüksekokulu,(Burslu),ANKARA,VAKIF,0,9.0,0.0,0.0,0.0,0.0,377.98304,369.27151,145194.0,9.0,7.0,9.0,2.0,1.0,3.0,1.0,6.0,8.0,0.0,1.0,0.0,0.0,308.0,273.0,8.0,7.0,42.0,33.0,189.0,160.0,8.0,1,0.0,1.0,0.0,8.0,379.23511,0.0,0.0,1.0,359.23233,0.0,0.0,1.0,237.0,0.0,0.0,0.0,0.0,146364,374.1265,8,0,1,0,1,357.87298583984375,135402,364.55999755859375,8,0
205810207,Rehberlik ve Psikolojik Danışmanlık,UFUK ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,"18, 21, 64, 124, 150",13379.0,Eğitim Fakültesi,(Burslu),ANKARA,VAKIF,0,9.0,0.0,0.0,0.0,0.0,391.7608,380.96902,95224.0,9.0,9.0,5.0,0.0,0.0,2.0,3.0,6.0,1.0,1.0,0.0,0.0,1.0,164.0,113.0,9.0,7.0,21.0,23.0,80.0,69.0,4.0,1,0.0,1.0,0.0,4.0,391.59589,0.0,0.0,1.0,351.99926,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71403,385.06221,4,0,1,0,1,373.2409973144531,73379,374.4389953613281,4,0
205810234,İşletme,UFUK ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,"18, 21, 64, 124",13396.0,İktisadi ve İdari Bilimler Fakültesi,(%50 İndirimli),ANKARA,VAKIF,0,17.0,0.0,0.0,0.0,0.0,310.87861,256.43736,800628.0,17.0,6.0,5.0,11.0,15.0,6.0,1.0,8.0,10.0,1.0,2.0,1.0,1.0,388.0,335.0,5.0,16.0,39.0,53.0,155.0,176.0,20.0,0,0.0,0.0,0.0,20.0,267.4556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,973137,242.92827,28,0,0,0,0,232.50100708007812,1068729,251.9409942626953,28,0
205810288,Siyaset Bilimi ve Uluslararası İlişkiler,UFUK ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,"18, 21, 64, 124",13401.0,İktisadi ve İdari Bilimler Fakültesi,(%50 İndirimli),ANKARA,VAKIF,0,17.0,0.0,0.0,0.0,0.0,319.77559,249.48028,884191.0,17.0,9.0,9.0,8.0,11.0,7.0,5.0,7.0,9.0,0.0,4.0,2.0,1.0,248.0,259.0,4.0,8.0,32.0,36.0,95.0,132.0,20.0,0,0.0,0.0,0.0,20.0,275.92633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1075173,235.12087,28,0,0,0,0,218.75799560546875,1264340,288.34100341796875,28,0
205810331,Yönetim Bilişim Sistemleri,UFUK ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,"18, 21, 64, 124",13406.0,İktisadi ve İdari Bilimler Fakültesi,(Burslu),ANKARA,VAKIF,0,5.0,0.0,0.0,0.0,0.0,370.93806,367.60287,123428.0,5.0,2.0,2.0,3.0,5.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,287.0,212.0,7.0,5.0,26.0,19.0,161.0,129.0,5.0,1,0.0,1.0,0.0,5.0,386.26893,0.0,0.0,1.0,364.32067,0.0,0.0,1.0,298.0,0.0,0.0,0.0,0.0,80642,380.59207,6,0,1,0,1,369.9460144042969,79629,374.4700012207031,6,0
205810349,Yönetim Bilişim Sistemleri,UFUK ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,"18, 21, 64, 124",13407.0,İktisadi ve İdari Bilimler Fakültesi,(%50 İndirimli),ANKARA,VAKIF,0,25.0,0.0,0.0,0.0,0.0,322.42885,273.74903,618960.0,25.0,8.0,10.0,17.0,19.0,6.0,7.0,15.0,20.0,3.0,2.0,1.0,0.0,381.0,294.0,11.0,11.0,58.0,56.0,207.0,198.0,29.0,0,0.0,0.0,0.0,29.0,309.11805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,652607,271.38775,34,0,0,0,0,254.75900268554688,772404,299.84100341796875,34,0
205850039,Anestezi,UFUK ÜNİVERSİTESİ,2,TYT,"18, 64, 124",25188.0,Sağlık Hizmetleri Meslek Yüksekokulu,(Ücretli),ANKARA,VAKIF,1,38.0,0.0,0.0,0.0,0.0,307.85318,264.55332,1266218.0,38.0,30.0,38.0,8.0,4.0,10.0,15.0,23.0,19.0,4.0,4.0,1.0,3.0,539.0,369.0,34.0,28.0,95.0,97.0,272.0,241.0,42.0,0,0.0,0.0,0.0,42.0,293.14519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1379193,264.26699,42,0,0,0,0,251.86000061035156,1620444,298.8370056152344,42,0
205850048,Anestezi,UFUK ÜNİVERSİTESİ,2,TYT,"18, 21, 64, 124",25189.0,Sağlık Hizmetleri Meslek Yüksekokulu,(Burslu),ANKARA,VAKIF,1,7.0,0.0,0.0,0.0,0.0,380.4168,360.28837,339966.0,7.0,6.0,6.0,1.0,2.0,1.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,489.0,316.0,23.0,8.0,82.0,37.0,265.0,186.0,7.0,1,0.0,1.0,0.0,7.0,370.31659,0.0,0.0,1.0,339.9938,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,340631,364.22177,7,0,1,0,1,364.7510070800781,329287,377.0530090332031,7,0
